Serial No,Cement_kg_m3,Fly_Ash_kg_m3,GGBS_kg_m3,metakolin_kg_m3,TCM,Water_kg_m3,water/TCM,Sand_kg_m3,AGE,Compressive_Strength_MPa,admixture,Coarse aggregate,SCMContent,Binder,WBRatio,AggregateToBinder,AdmixtureToBinder
2337,209.69,87.37,52.42,0.0,349.48,151.13,0.432,760.29,3,23.064,2.53,1207.91,139.79000000000002,349.48,0.432442485979169,5.63179581091908,0.007239327000114455
2338,346.79,0.0,445.88,198.17,990.84,143.31,0.145,997.06,7,100.6,30.19,0.0,644.05,990.8399999999999,0.14463485527431272,1.006277501917565,0.030469096927859193
2339,268.97,68.96,179.31,80.47,597.7,132.77,0.222,751.93,14,94.876,12.3,1033.4,328.74,597.71,0.2221311338274414,2.986950193237523,0.02057854143313647
2340,335.62,0.0,430.96,191.65,958.23,136.95,0.143,916.47,28,129.95,37.2,226.33,622.61,958.23,0.14291975830437367,1.1926155515899104,0.03882157728311575
2341,206.63,86.1,51.66,0.0,344.39,147.88,0.429,740.35,3,23.705,2.23,1189.85,137.76,344.39,0.4293969046720288,5.604692354597985,0.0064752170504370045
2342,239.8,91.59,119.9,28.31,479.61,158.36,0.33,705.42,7,54.517,5.71,1197.58,239.8,479.6,0.3301918265221018,3.9678899082568804,0.011905754795663052
2343,253.93,78.06,169.29,63.01,564.29,155.88,0.276,789.01,14,83.572,10.52,1039.28,310.36,564.29,0.2762409399422283,3.2399829874709813,0.018642896383065446
2344,335.67,6.63,325.06,161.86,829.23,132.82,0.16,879.93,28,118.4,21.87,540.02,493.55,829.22,0.16017462193386556,1.7123923687320612,0.026374182967125733
2345,347.52,0.0,446.82,198.59,992.93,141.2,0.142,1038.47,28,136.61,38.94,0.0,645.41,992.93,0.14220539212230468,1.0458642603204658,0.03921726607112284
2346,226.58,93.79,105.41,16.88,442.66,169.68,0.383,717.18,7,47.444,4.91,1174.41,216.07999999999998,442.65999999999997,0.3833190258889442,4.2732345366647095,0.011092034518592149
2347,261.36,81.41,174.24,63.79,580.8,157.21,0.271,747.96,14,84.912,11.36,1092.17,319.44,580.8,0.2706783746556474,3.1682679063360886,0.01955922865013774
2348,256.72,82.51,141.4,50.2,530.82,173.5,0.327,721.65,28,68.189,8.12,1173.4,274.11,530.83,0.3268466363996006,3.56997532166607,0.01529679935195825
2349,190.0,79.17,47.5,0.0,316.67,148.91,0.47,722.78,3,10.251,2.48,1169.94,126.67,316.67,0.4702371553983642,5.976947611077778,0.007831496510563047
2350,202.69,84.45,50.67,0.0,337.82,148.86,0.441,768.86,7,21.159,2.89,1178.23,135.12,337.81,0.44066191054142867,5.763861342174596,0.00855510494064711
2351,333.88,11.77,315.05,156.35,817.05,146.46,0.179,898.99,14,102.974,20.61,622.06,483.16999999999996,817.05,0.17925463557921795,1.8616363747628664,0.02522489443730494
2352,216.52,93.8,64.89,0.0,375.22,150.29,0.401,761.21,28,34.588,2.51,1228.79,158.69,375.21000000000004,0.4005490258788411,5.3036965965725855,0.0066895871645212
2353,201.44,83.93,50.36,0.0,335.73,145.62,0.434,732.28,3,19.934,2.84,1204.55,134.29000000000002,335.73,0.43374139933875433,5.769010812259851,0.008459178506537992
2354,222.58,100.27,78.24,0.0,401.08,163.39,0.407,742.12,7,36.828,3.13,1233.96,178.51,401.09000000000003,0.40736493056421247,4.9267745393801885,0.007803734822608392
2355,341.02,0.0,343.59,171.15,855.77,156.31,0.183,950.6,14,107.675,22.37,159.46,514.74,855.76,0.1826563522482939,1.2971627559128727,0.026140506684117045
2356,258.27,71.24,172.18,72.25,573.94,118.22,0.206,756.91,28,91.96,12.67,991.59,315.67,573.94,0.20597971913440427,3.0464856953688537,0.022075478272990206
2357,201.19,83.83,50.3,0.0,335.32,144.94,0.432,775.79,3,22.195,3.09,1203.02,134.13,335.32,0.43224382679231776,5.901258499343911,0.009215078134319456
2358,234.96,91.77,117.48,25.7,469.91,170.22,0.362,717.11,7,52.35,5.31,1191.57,234.95,469.90999999999997,0.362239577791492,4.0617990679066205,0.011300036177140304
2359,278.31,56.28,193.29,96.03,623.91,130.83,0.21,750.78,28,101.96,13.4,947.53,345.6,623.9100000000001,0.20969370582295524,2.722043243416518,0.02147745668445769
2360,346.52,0.0,346.52,173.26,866.3,145.29,0.168,946.44,28,120.0,24.37,327.0,519.78,866.3,0.16771326330370542,1.4699757589749511,0.02813113240217015
2361,294.31,46.78,222.09,109.0,672.18,133.08,0.198,839.0,3,47.742,17.15,978.58,377.87,672.1800000000001,0.19798268320985452,2.7040078550388285,0.025513999226397688
2362,240.92,89.19,120.46,31.26,481.83,162.75,0.338,711.07,7,56.766,6.13,1174.21,240.90999999999997,481.8299999999999,0.3377747338272835,3.912749309922588,0.012722329452296455
2363,336.68,0.0,432.88,192.39,961.95,150.67,0.157,952.66,28,133.05,37.48,0.0,625.27,961.95,0.15662976246166638,0.9903425333957065,0.038962524039711
2364,341.25,0.0,352.52,173.44,867.21,164.45,0.19,902.5,28,121.3,23.1,159.8,525.96,867.21,0.1896311158773538,1.2249628117756943,0.0266371467118691
2365,194.18,80.91,48.55,0.0,323.64,161.72,0.5,730.71,3,14.68,1.89,1240.51,129.45999999999998,323.64,0.49969101470769994,6.090779878877766,0.005839822024471635
2366,207.46,87.02,53.62,0.0,348.1,154.37,0.443,762.71,7,28.289,2.42,1183.64,140.64,348.1,0.4434645216891698,5.59135305946567,0.006952025280091927
2367,333.04,0.0,370.97,176.0,880.0,151.77,0.172,968.64,14,105.946,24.1,84.95,546.97,880.01,0.17246394927330372,1.1972477585481982,0.027386052431222375
2368,306.49,28.5,260.88,127.59,723.47,140.57,0.194,899.86,28,112.12,18.3,629.92,416.97,723.46,0.1943023802283471,2.114532938932353,0.025295109612141653
2369,197.1,82.12,49.27,0.0,328.5,155.78,0.474,772.61,3,15.072,2.03,1181.45,131.39000000000001,328.49,0.4742305701847849,5.948613352004627,0.006179792383329781
2370,220.58,97.74,86.52,4.63,409.48,174.12,0.425,735.76,7,40.409,3.87,1207.68,188.89,409.47,0.4252326177741959,4.746232935257772,0.009451241849219723
2371,298.62,35.29,242.28,117.73,693.93,116.11,0.167,790.09,14,94.898,18.69,976.11,395.3,693.9200000000001,0.16732476366151716,2.545250172930597,0.026933940511874567
2372,251.71,80.31,149.86,53.54,535.43,154.71,0.289,744.94,28,73.294,10.55,1128.7,283.71000000000004,535.4200000000001,0.2889507302678271,3.499383661424676,0.019704157483844457
2373,193.12,80.47,48.28,0.0,321.87,148.62,0.462,739.86,3,13.81,2.41,1177.07,128.75,321.87,0.4617392114828968,5.95560319383602,0.007487494951377886
2374,340.8,0.0,407.9,187.18,935.88,160.32,0.171,967.62,28,127.17,29.23,136.37,595.0799999999999,935.8799999999999,0.17130401333504297,1.1796277300508613,0.031232636662820026
2375,251.01,91.48,125.5,34.02,502.01,177.02,0.353,691.23,14,58.886,7.13,1166.98,251.00000000000003,502.01,0.35262245771996575,3.701539809963945,0.014202904324615047
2376,346.02,0.0,482.9,207.23,1036.16,145.36,0.14,1078.22,28,146.42,31.66,0.0,690.13,1036.15,0.14028856825749167,1.040602229406939,0.030555421512329293
2377,198.63,82.76,49.66,0.0,331.05,148.17,0.448,737.56,3,16.415,2.73,1164.11,132.42000000000002,331.05,0.44757589487992744,5.744358858178522,0.0082464884458541
2378,340.57,0.0,378.5,179.77,898.83,156.35,0.174,901.79,28,124.22,29.83,86.49,558.27,898.8399999999999,0.1739464198300031,1.0995060299942148,0.033187219082372835
2379,256.56,81.62,142.42,51.38,531.98,144.17,0.271,705.53,14,68.86,9.19,1167.07,275.42,531.98,0.27100642881311326,3.520057145005451,0.017275085529531185
2380,218.59,94.18,63.94,0.0,376.71,161.15,0.428,708.37,28,33.948,3.3,1240.12,158.12,376.71000000000004,0.42778264447452946,5.172387247484801,0.008760054153062035
2381,196.57,81.9,49.14,0.0,327.62,143.05,0.437,790.63,3,13.845,2.23,1200.64,131.04000000000002,327.61,0.436647232990446,6.078172216965294,0.006806874027044351
2382,207.93,86.64,51.98,0.0,346.55,153.33,0.442,712.15,7,25.199,2.97,1231.01,138.62,346.55,0.44244697734814603,5.607156254508729,0.008570191891501948
2383,224.05,90.9,108.82,20.05,443.83,158.06,0.356,730.92,14,49.037,5.25,1244.51,219.77,443.82000000000005,0.3561353701951241,4.450971114415753,0.011829119913478436
2384,335.27,0.0,345.74,170.25,851.27,151.63,0.178,972.41,28,121.23,26.36,324.9,515.99,851.26,0.17812419237365787,1.5239879707727368,0.03096586236872401
2385,191.52,79.8,47.88,0.0,319.2,155.47,0.487,786.09,3,11.026,2.37,1232.16,127.68,319.20000000000005,0.48706140350877186,6.32283834586466,0.007424812030075187
2386,332.03,7.9,319.4,158.91,818.23,134.92,0.165,825.37,7,72.113,23.93,760.93,486.2099999999999,818.2399999999999,0.16489049667579195,1.9386732499022294,0.02924569808369183
2387,248.22,88.0,125.9,36.7,498.82,168.98,0.339,700.2,14,61.194,7.3,1139.64,250.60000000000002,498.82000000000005,0.3387594723547572,3.6883845876267993,0.014634537508520106
2388,214.74,94.25,68.01,0.0,376.99,152.69,0.405,744.36,28,36.08,3.4,1158.7,162.26,377.0,0.4050132625994695,5.0479045092838195,0.009018567639257295
2389,337.12,0.0,433.43,192.64,963.19,140.37,0.146,1047.07,3,56.002,36.42,0.0,626.0699999999999,963.1899999999999,0.14573448644608022,1.087085621736106,0.03781185435895307
2390,353.03,0.0,463.81,204.21,1021.05,159.95,0.157,966.35,28,141.7,38.16,0.0,668.02,1021.05,0.15665246559913815,0.9464276969786005,0.037373292199206695
2391,327.12,17.03,299.87,148.23,792.26,134.71,0.17,863.96,14,99.95,23.35,699.13,465.13,792.25,0.17003471126538341,1.9729757021142318,0.02947301988008836
2392,227.5,91.34,112.9,22.13,453.86,157.37,0.347,747.87,28,49.75,4.59,1197.28,226.37,453.87,0.3467292396501201,4.285698548042391,0.010113027959547887
2393,320.29,18.03,291.45,143.92,773.68,151.63,0.196,887.28,28,115.34,20.64,739.1,453.4,773.69,0.19598288720288487,2.102108079463351,0.02667735139396916
2394,213.07,92.56,64.61,0.0,370.24,157.63,0.426,765.62,7,34.902,2.42,1188.5,157.17000000000002,370.24,0.4257508643042351,5.277981849611063,0.0065363007778738115
2395,235.99,91.32,117.99,26.67,471.98,174.72,0.37,706.43,14,52.888,6.96,1189.43,235.98000000000002,471.97,0.3701930207428438,4.016907854312774,0.014746700002118777
2396,256.42,73.51,170.95,68.94,569.82,123.98,0.218,777.0,28,90.33,11.87,1040.36,313.4,569.8199999999999,0.2175774806079113,3.1893580428907375,0.020831139658137657
2397,210.3,87.62,52.57,0.0,350.49,146.98,0.419,702.5,3,26.416,2.34,1228.58,140.19,350.49,0.4193557590801449,5.509657907500927,0.006676367371394333
2398,236.31,91.72,118.15,26.44,472.61,160.35,0.339,689.77,7,46.099,4.81,1177.59,236.31,472.62,0.3392789132918624,3.9510812068892553,0.010177309466378908
2399,249.21,80.88,166.14,57.57,553.8,146.23,0.264,729.24,14,80.412,9.03,1007.14,304.59,553.8,0.26404839292163235,3.13539183820874,0.016305525460455036
2400,297.05,36.87,238.55,116.08,688.55,133.44,0.194,791.84,28,109.29,18.64,992.89,391.5,688.55,0.19379856219591898,2.592012199549779,0.027071381889477893
2401,198.56,82.73,49.64,0.0,330.94,162.67,0.492,731.96,3,14.579,2.66,1188.11,132.37,330.93,0.49155410509775477,5.80204272806938,0.008037953645786118
2402,215.13,93.26,64.65,0.0,373.04,160.66,0.431,740.07,7,34.662,3.17,1248.62,157.91000000000003,373.04,0.43067767531631995,5.331036886124812,0.008497748230752734
2403,240.51,91.07,120.25,29.18,481.01,177.62,0.369,698.87,14,54.75,5.86,1155.01,240.5,481.01,0.36926467225213616,3.854140246564521,0.012182698904388682
2404,253.91,75.97,169.27,65.09,564.23,131.1,0.232,785.18,28,87.68,11.77,1035.92,310.33000000000004,564.24,0.23234793704806464,3.227527293350347,0.02085991776548986
2405,187.85,78.27,46.96,0.0,313.09,150.55,0.481,788.97,3,10.07,1.75,1210.87,125.22999999999999,313.08,0.48086750990162264,6.387632553979813,0.0055896256547847195
2406,220.25,97.91,85.59,4.04,407.79,176.8,0.434,709.88,7,41.979,4.48,1235.84,187.54,407.78999999999996,0.43355648740773445,4.771377424654847,0.010986046739743497
2407,256.92,81.68,151.47,54.45,544.53,174.2,0.32,766.9,14,72.724,9.88,1085.53,287.6,544.52,0.31991478733563505,3.4019503415852492,0.0181444207742599
2408,340.67,0.0,377.57,179.56,897.81,152.65,0.17,902.12,28,124.11,29.57,134.68,557.13,897.8,0.1700267320115839,1.1548229004232569,0.03293606593896191
2409,203.58,84.83,50.9,0.0,339.3,144.43,0.426,703.69,3,20.333,2.22,1171.98,135.73,339.31,0.4256579529044237,5.527894845421591,0.0065426895759040414
2410,221.76,98.46,86.5,4.3,411.01,164.16,0.399,701.83,7,42.09,3.88,1166.42,189.26,411.02,0.39939662303537543,4.545399250644738,0.009439929930417012
2411,250.77,81.61,157.26,54.4,544.04,149.18,0.274,776.86,14,74.046,9.53,1096.39,293.27,544.04,0.27420777883979125,3.4432210866848028,0.01751709433129917
2412,251.37,82.43,167.58,57.22,558.59,143.07,0.256,772.28,28,81.22,10.76,1027.96,307.23,558.6,0.2561224489795918,3.2227712137486573,0.019262441818832795
2413,204.54,85.23,51.14,0.0,340.9,154.03,0.452,726.11,3,20.999,2.92,1183.49,136.37,340.90999999999997,0.4518201284796574,5.601478396057611,0.008565310492505354
2414,338.4,0.0,430.14,192.14,960.68,144.68,0.151,908.99,7,88.466,37.31,52.77,622.28,960.68,0.15060165715951201,1.0011242036890535,0.03883707373943457
2415,251.68,82.22,136.87,47.3,518.07,159.12,0.307,707.42,14,67.098,7.3,1150.88,266.39,518.0699999999999,0.30713996178122654,3.586967012179822,0.014090759935915997
2416,293.85,40.4,230.52,112.53,677.3,140.56,0.208,809.9,28,108.07,19.65,985.63,383.45000000000005,677.3000000000001,0.2075298981249077,2.651011368669718,0.02901225454008563
2417,203.48,84.78,50.87,0.0,339.13,141.29,0.417,720.61,3,24.224,2.86,1190.28,135.65,339.13,0.4166248931088373,5.634682864978032,0.008433344145313007
2418,334.91,0.0,430.6,191.38,956.89,135.42,0.142,996.71,28,133.29,35.36,0.0,621.98,956.8900000000001,0.14152096897240016,1.041613978618232,0.036953045804637936
2419,332.4,8.67,318.52,158.39,817.99,134.84,0.165,857.21,14,106.011,23.99,670.83,485.58,817.98,0.16484510623731632,1.8680652338687986,0.029328345436318733
2420,302.04,37.29,242.83,118.14,700.3,125.55,0.179,762.71,28,109.35,17.95,910.39,398.26,700.3,0.17928030843924034,2.3891189490218476,0.025631872054833645
2421,275.94,54.29,193.74,96.1,620.07,138.76,0.224,797.52,28,102.49,13.82,944.94,344.13,620.0699999999999,0.22378118599512958,2.81010208524844,0.022287806215427294
2422,224.35,96.31,95.74,10.38,426.78,170.69,0.4,751.41,7,42.315,4.58,1179.26,202.43,426.78,0.399948451192652,4.5238061764843716,0.010731524438820939
2423,229.41,89.49,114.7,25.21,458.81,155.69,0.339,748.95,14,52.475,5.59,1190.7,229.4,458.81,0.33933436498768554,4.22756696671825,0.012183692596063729
2424,245.58,88.05,123.26,34.9,491.8,161.29,0.328,712.2,28,60.32,5.01,1109.14,246.21,491.79,0.3279651883934199,3.7034913275991785,0.010187275056426522
2425,201.62,84.01,50.41,0.0,336.04,152.19,0.453,721.56,3,17.545,2.96,1189.93,134.42000000000002,336.04,0.45289251279609566,5.688281157005118,0.008808475181526007
2426,222.37,100.36,78.72,0.0,401.46,170.78,0.425,790.97,7,35.111,3.71,1200.92,179.07999999999998,401.45,0.4254078963756383,4.961738697222569,0.00924149956408021
2427,253.49,84.02,136.27,45.91,519.69,168.89,0.325,712.43,14,66.111,7.08,1134.54,266.20000000000005,519.69,0.32498220092747593,3.5539841059092914,0.013623506321076026
2428,257.55,72.02,171.7,71.07,572.34,132.61,0.232,750.72,28,91.39,12.18,952.22,314.78999999999996,572.3399999999999,0.2316979417828564,2.9753992382150476,0.021281056714540312
2429,196.91,82.05,49.23,0.0,328.18,137.49,0.419,722.12,3,18.982,1.98,1248.68,131.28,328.19,0.4189341539961608,6.005058045644292,0.00603309058776928
2430,219.07,98.08,75.17,0.0,392.32,162.93,0.415,785.8,7,38.322,2.55,1217.81,173.25,392.32,0.41529873572593806,5.107080954323002,0.006499796084828711
2431,256.54,80.31,145.03,53.54,535.43,148.72,0.278,763.69,14,70.288,9.53,1116.65,278.88,535.4200000000001,0.2777632512793694,3.5118972021964066,0.01779911097829741
2432,269.6,62.41,179.73,87.37,599.11,145.91,0.244,780.09,28,98.61,14.59,1014.16,329.51,599.11,0.24354459114352955,2.994859040910684,0.02435278997179149
2433,197.29,82.21,49.32,0.0,328.82,161.44,0.491,718.29,3,12.008,1.8,1197.02,131.53,328.82,0.4909677026944833,5.824797761693327,0.005474119579101028
2434,212.54,90.28,58.31,0.0,361.14,160.2,0.444,713.26,7,32.295,2.49,1189.51,148.59,361.13,0.44360756514274635,5.268933625010384,0.00689502395259325
2435,252.74,80.08,147.65,53.39,533.86,144.48,0.271,779.59,14,72.192,8.98,1149.48,281.12,533.86,0.2706327501592177,3.6134379799947554,0.0168208893717454
2436,234.32,88.63,117.16,28.53,468.64,153.19,0.327,682.11,28,55.44,6.39,1155.27,234.32,468.64,0.3268820416524411,3.9206640491635376,0.013635199726869239
2437,331.14,0.0,425.76,189.22,946.12,150.73,0.159,974.25,28,131.57,37.29,0.0,614.98,946.12,0.15931382911258613,1.0297319578911766,0.03941360503952987
2438,292.75,43.83,224.67,110.01,671.27,122.57,0.183,772.16,7,72.131,17.48,975.66,378.51,671.26,0.18259690730864345,2.6037898876739267,0.026040580401036857
2439,255.1,82.53,139.79,49.1,526.53,153.79,0.292,721.82,14,67.749,9.73,1163.19,271.42,526.52,0.29208766998404617,3.580129909595078,0.018479829826027503
2440,328.97,10.09,312.83,155.4,807.29,155.58,0.193,893.6,28,117.5,21.35,549.42,478.31999999999994,807.29,0.1927188494840764,1.787486529004447,0.02644650621214186
2441,195.71,81.55,48.93,0.0,326.18,140.58,0.431,777.17,3,13.381,2.29,1241.95,130.48,326.19,0.43097581164352067,6.190011956221833,0.0070204482050338765
2442,340.99,0.0,347.53,172.13,860.64,154.05,0.179,977.84,28,120.76,22.31,37.33,519.66,860.65,0.1789926218555743,1.1795387207343289,0.025922268053215593
2443,225.18,92.95,105.39,17.24,440.75,153.12,0.347,768.67,14,47.77,4.05,1217.07,215.58,440.76,0.3473999455485979,4.505263635538615,0.00918867410835829
2444,256.28,85.05,168.96,56.7,566.99,180.83,0.319,768.84,28,79.332,8.68,1081.42,310.71,566.99,0.318929787121466,3.263302703751389,0.01530891197375615
2445,345.19,0.0,348.57,173.44,867.2,171.19,0.197,988.07,3,57.089,23.15,303.06,522.01,867.2,0.19740544280442804,1.4888491697416975,0.026695110701107007
2446,215.42,93.27,64.4,0.0,373.08,159.74,0.428,735.68,7,33.173,2.42,1229.22,157.67000000000002,373.09000000000003,0.4281540647028867,5.266557667050845,0.006486370580825001
2447,235.12,88.49,117.56,29.07,470.24,171.87,0.365,736.64,14,55.909,6.84,1196.92,235.12,470.24,0.36549421571963253,4.111857774753317,0.014545763865260292
2448,342.74,0.0,451.1,198.46,992.3,152.76,0.154,953.13,28,141.84,31.18,0.0,649.5600000000001,992.3000000000001,0.15394537942154587,0.9605260505895394,0.03142194900735664
2449,203.02,84.59,50.75,0.0,338.36,155.96,0.461,739.8,3,18.056,2.68,1183.19,135.34,338.36,0.4609291878472633,5.683266343539425,0.007920557985577491
2450,211.17,87.99,52.79,0.0,351.96,154.11,0.438,780.31,7,26.171,3.22,1192.67,140.78,351.95,0.4378746981105271,5.60585310413411,0.009149026850404888
2451,247.43,90.06,123.72,33.66,494.87,177.21,0.358,695.17,14,59.011,7.07,1158.49,247.44,494.87,0.358094044900681,3.74575140946107,0.014286580314021864
2452,249.66,80.14,151.03,53.42,534.25,138.91,0.26,734.63,28,74.23,9.93,1079.79,284.59000000000003,534.25,0.26000935891436594,3.396200280767431,0.018586803930744033
2453,191.53,79.81,47.88,0.0,319.22,153.07,0.479,705.56,3,10.206,2.13,1162.39,127.69,319.22,0.479512561869557,5.851607042165278,0.006672514253492888
2454,330.7,0.0,417.06,186.94,934.7,142.32,0.152,906.7,28,129.24,30.72,358.29,604.0,934.7,0.15226275810420453,1.3533647159516422,0.03286616026532577
2455,214.03,94.99,70.93,0.0,379.95,165.12,0.435,797.49,14,37.336,2.46,1218.12,165.92000000000002,379.95000000000005,0.4345834978286616,5.304934859849979,0.006474536123174101
2456,299.8,39.65,237.36,115.72,692.53,126.8,0.183,828.0,28,108.55,19.24,947.79,392.73,692.53,0.18309676115114146,2.5642066047680245,0.02778218994122998
2457,354.13,0.0,469.0,205.78,1028.91,150.5,0.146,1040.5,28,142.33,30.99,0.0,674.78,1028.9099999999999,0.14627129680924475,1.0112643477077685,0.030119252412747474
2458,228.06,94.15,106.7,17.43,446.35,155.89,0.349,778.92,7,47.812,6.04,1237.41,218.28000000000003,446.34000000000003,0.34926289375812153,4.5174754671326784,0.013532284805305371
2459,338.08,0.0,434.68,193.19,965.95,154.51,0.16,1073.45,28,130.58,31.34,0.0,627.87,965.95,0.15995651948858636,1.1112894042134687,0.03244474351674517
2460,342.78,0.0,402.6,186.35,931.73,142.96,0.153,929.6,28,126.42,27.04,348.36,588.95,931.73,0.15343500799587864,1.3715990683996437,0.02902128298970732
2461,195.48,81.45,48.87,0.0,325.8,138.16,0.424,723.87,3,15.748,1.82,1218.98,130.32,325.79999999999995,0.4240638428483733,5.963321055862493,0.005586249232658073
2462,214.41,94.7,69.7,0.0,378.81,162.24,0.428,738.8,7,33.257,2.39,1168.56,164.4,378.81,0.42828858794646396,5.035136348037274,0.006309231540878013
2463,328.98,0.0,405.76,183.68,918.42,148.53,0.162,948.43,14,113.764,30.31,36.34,589.44,918.4200000000001,0.16172339452538054,1.0722436358093246,0.03300233008863047
2464,341.79,0.0,394.33,184.03,920.15,140.11,0.152,992.46,28,125.71,27.36,330.5,578.36,920.1500000000001,0.1522686518502418,1.4377655816986359,0.029734282453947724
